일자,언론사,기고자,제목
20140321,경인일보,송수은,"박근혜 대통령, 민관합동 규제개혁 점검회의 '엇갈리는 여야 반응'"
20140321,MBC,,박 대통령 독일 방문서 대학연설...'통일구상' 주목
20140321,MBC,,"""잠깐만요"" 박 대통령 지적에 장관들 진땀...회의 분위기는?"
20140321,MBC,,"""잠깐만요"" 박 대통령 지적에 장관들 진땀...회의 분위기는?"
20140320,아주경제,최신형,"[규제개혁장관회의]박근혜 대통령 ‘끝장토론’, 무얼 남겼나"
20140320,아주경제,최신형,"[규제개혁장관회의] 박근혜 대통령 “규제 드러내기, 비정상화의 정상화”"
20140320,아주경제,최신형,[규제개혁장관회의] 박근혜 대통령 “규제비용 부담 줄이는 게 중요”
20140320,아주경제,최신형,[규제개혁장관회의] 박근혜 대통령 “규제개혁 촉진 풍토 만들어야”
20140320,아주경제,최신형,"[규제개혁장관회의] 박근혜 대통령 “규제개혁, 공무원 자세에 달려”"
20140320,아주경제,주진,"박근혜 대통령, 헤이그 핵안보정상회의서 한중 정상회담"
20140320,아주경제,주진,"청와대 ""박근혜 대통령, 헤이그서 한 중 정상회담 개최""(속보)"
20140320,아주경제,주진,"[규제개혁장관회의] 박근혜 대통령, '별그대' 언급 왜?"
20140320,아주경제,오세중,"박근혜 대통령, 핵안보 정상회의 시 한중 정상회담 개최"
20140320,아주경제,김동욱,"[규제개혁장관회의] 박근혜 대통령, ""규제개혁 성패 공무원 자세에 달려"" 발언에 공직사회 긴장"
20140320,아주경제,배상희,"박 대통령-시진핑 주석, 헤이그서 별도회담"
20140320,아주경제,김동욱,"[규제개혁장관회의] 박근혜 대통령 ""'의원입법=규제양산'의 한 원인"" 지목"
20140320,아주경제,김동욱,"[규제개혁장관회의] 박근혜 대통령 ""잠깐만요"" 지적에 장관들 '바짝긴장'"
20140320,아주경제,주진,"박근혜 대통령, ""규제개혁이야말로 한국경제 개혁 특단의 조치"""
20140320,아주경제,정치연,"[규제개혁 끝장토론] 박근혜 대통령 ""규제개혁이 곧 일자리 창출"""
20140320,아주경제,주진,"[규제개혁장관회의] 박근혜 대통령, ""규제개혁이야말로 한국경제 특단의 개혁조치"""
20140320,아주경제,오세중,"[규제개혁장관회의]박근혜 대통령 ""좋은 규제, 나쁜 규제 구분해야"" (종합1보)"
20140320,아주경제,주진,[규제개혁장관회의] <전문> 박근혜 대통령 모두 발언
20140320,아주경제,오세중,"[규제개혁장관회의]박 대통령 ""보신주의 빠진 부처와 공무원 책임 물어야"" (7보)"
20140320,아주경제,오세중,"[규제개혁장관회의] 박 대통령 ""규제개선 우수공무원 파격적 인센티브"" (6보)"
20140320,아주경제,오세중,"[규제개혁장관회의]박 대통령 ""규제개혁 공무원, 감사면책 제도 검토해야"" (5보)"
20140320,아주경제,오세중,"[규제개혁장관회의] 박 대통령 ""획일적 규제 아닌 나쁜 규제, 좋은 규제 구분해야"" (4보)"
20140320,아주경제,김동욱,"[규제개혁장관회의] 박근혜 대통령 ""공인인증서, 쇼핑몰 해외 진출의 걸림돌""(3보)"
20140320,아주경제,김동욱,"[규제개혁장관회의] 박근혜 대통령, ""규제개혁이야 말로 경제혁신과 대도약의 핵심""(2보)"
20140320,아주경제,김동욱,"[규제개혁장관회의] 박근혜 대통령, ""규제개혁이 곧 일자리 창출""(1보)"
20140320,아주경제,오세중,"[규제개혁장관회의]박근혜 대통령 ""시대 반영 못하는 낡고, 덩어리 규제 많아"" (2보)"
20140320,아주경제,주진,"[규제개혁장관회의] ""쳐부술 원수, 암덩어리 "" 박근혜 대통령 규제개혁 말말말"
20140320,아주경제,최신형,"정성호 “박근혜 대통령, 與 무능 ‘암덩어리’ 쳐부숴야”"
20140320,아주경제,이재영,"크루셜텍 안건준 대표, 박근혜 대통령 독일 경제사절단 참가"
20140320,아주경제,주진,[규제개혁장관회의] 박근혜 대통령 주재 민관 규제개혁장관회의 오후 개최
20140320,헤럴드경제,신창훈 기자,박 대통령 “건수 줄이는 것보다 실질 부담 줄이는 게 중요”
20140320,헤럴드경제,신창훈 기자,박 대통령 “건수 줄이는 것보다 실질 부담 줄이는 게 중요”(종합)
20140320,세계일보,"김달중
김채연","與 “의원입법 규제평가제 도입”, 野 “박근혜 마케팅”"
20140320,세계일보,,"박 대통령, 규제개혁 관련 '끝장토론'  KTV 등 생중계"
20140320,세계일보,박태훈,"박 대통령 ""규제를 국민입장에서 해석한 공무원 불이익 없도록 하겠다"""
20140320,서울신문,온라인뉴스부,"박근혜 대통령, 규제개혁 끝장토론서 ‘별그대’ 언급 이유는?"
20140320,서울신문,온라인뉴스부,"규제개혁 끝장토론, 박근혜 대통령 말 말 말 "
20140320,서울신문,,[청와대 끝장토론 생중계]박근혜 대통령 “보신주의 공무원 책임 묻겠다”
20140320,서울신문,온라인뉴스부,[청와대 끝장토론 생중계]‘별그대’ 언급 왜 박근혜 대통령 ‘천송이 코트’에 관심?
20140320,전북도민일보,강성주 기자,"박 대통령, “규제 개혁이 곧 일자리 창출”"
20140320,매일경제,,[규제개혁회의] 박근혜 대통령 모두 발언
20140320,매일경제,,박근혜 대통령 규제개혁회의 모두발언
20140320,매일경제,,[끝장토론] 박근혜 대통령 모두 발언 전문 공개
20140320,매일경제,,"박 대통령 ""규제 총량제 등 개혁 방안, 국민에게 알려야"""
20140320,매일경제,,"박 대통령, 규제 개혁 '끝장토론' 생중계 돼지갈비집 사장부터 대기업 CEO까지"
20140320,매일경제,,"박 대통령, 끝장토론 모두발언 별그대 인용 ""공인인증서 맹점"" 강조"
20140320,매일신문,,[사설] 박 대통령 한 미 일 정상회담 참여 결정 당연
20140320,경향신문,,[경향포토]규제개혁 토론회 참석하는 박근혜 대통령
20140320,경향신문,,[경향포토]규제개혁 토론회 입장하는 박근혜 대통령
20140320,경향신문,김기남,[경향포토]규제개혁 토론회 모두 발언하는 박근혜대통령
20140320,경향신문,,박 대통령 총력전 왜 규제 완화를 경제활성화 선결과제로 인식
20140320,한국경제,,"박근혜 대통령, 20일 청와대에서 민관합동규제개혁 점검회의 직접 주재"
20140320,한국경제,,"[규제개혁장관회의] 박 대통령 ""의원입법 통한 규제 양산 막아야"""
20140320,한국경제,,[끝장토론] 박 대통령 규제개혁장관회의 모두발언 전문
20140320,한국경제,,"[규제개혁장관회의] 박 대통령 ""규제 해결해야 경제혁신 3개년 계획 성공"""
20140320,한국경제,,"[규제개혁장관회의] 박 대통령 ""규제개혁 적극 나서는 공무원 파격 인센티브 줄 것"""
20140320,한국경제,,"[끝장토론] 박 대통령 ""규제개선 우수공무원 파격적 인센티브"" (속보)"
20140320,한국경제,,"[규제개혁장관회의] 박 대통령 ""불합리한 규제가 부정부패 조장"""
20140320,한국경제,,"[규제개혁장관회의] 박 대통령 ""규제개혁 성공 위해 공무원 자세 중요"""
20140320,국제신문,,박 대통령 오늘 규제개혁 끝장토론 현장 쓴소리 청취
20140320,국제신문,손균근,3면/Box2=박 대통령 20일 오후 민관 규제 개혁 '끝장 토론'
20140320,서울경제,,"박근혜 대통령 ""규제개혁 저항은 큰 죄악 반드시 책임 묻겠다"""
20140320,서울경제,,"[청와대 규제개혁 끝장토론] 박근혜 대통령 ""숙제 빨리 못하면 신뢰 가겠나  언제까지 풀겠다 보고하라"""
20140320,서울경제,,"박 대통령 ""규제개혁, 한국경제 특단의 개혁조치"""
20140320,KBS,이석호,박 대통령 “규제로 일자리 막는 건 죄악”
20140320,MBC,,"박 대통령, 핵안보정상회의에서 한중 정상회담 개최"
20140320,경인일보,정의종,박근혜 대통령 '규제혁파 끝장토론'
20140320,파이낸셜뉴스,,규제개혁 점검회의 박 대통령 질타에 정부부처 ‘진땀’
20140320,파이낸셜뉴스,,[‘암덩어리 규제’ 혁파] 박 대통령 “손톱 밑 가시 제거 창의적 아이디어로 속도 내라”
20140320,머니투데이,김익태|기자,"박 대통령, 시진핑 주석과 헤이그서 정상회담"
20140320,한국일보,,박 대통령 끝장토론서 강도 높은 발언?
20140320,내일신문,엄경용,"박 대통령, 생생한 '규제 고통' 듣는다"
20140320,전자신문,권상희,"박 대통령, ""규제개혁은 경제혁신과 재도약의 핵심 열쇠"""
20140320,디지털타임스,강은성,박 대통령 `천송이 코트` 언급한 사연
20140320,한겨레,,박 대통령 “규제 개혁 안해 일자리 뺏는 건 도둑질”
20140320,한겨레,,박 대통령이 지적한 ‘공인인증서 문제’ 뭐길래 
20140320,SBS,이승재,오늘 박 대통령 주재 규제위 끝장 토론...전 과정 공개
20140320,SBS,정준형,"박 대통령 ""규제개혁 저항은 죄악"""
20140320,SBS,SBS 뉴미디어부,"박 대통령, '별그대' 인용...공인인증서 맹점 부각"
20140320,SBS,이승재,"""잠깐만요!"" 박 대통령 질책에 진땀 뺀 장관들"
20140320,SBS,이승재,"박 대통령 ""규제개혁, 한국경제 특단의 조치"""
20140320,SBS,SBS 뉴미디어부,박 대통령 '규제혁파' 지적한 공인인증서는?
20140320,SBS,,"[속보] 박 대통령 ""규제개혁, 한국경제 특단의 개혁조치"""
20140320,SBS,이승재,"""잠깐만요!"" 박 대통령 질책에 진땀 뺀 장관들"
20140320,SBS,이승재,"박 대통령 ""규제개혁, 한국경제 특단의 조치"""
20140320,SBS,정준형,"[속보] 박 대통령, 핵안보 정상회의에서 한 중 정상회담"
20140320,SBS,이승재,"[속보] 박 대통령 ""규제개혁, 한국경제 특단의 개혁조치"""
20140320,SBS,정준형,"[속보] 박 대통령, 핵안보 정상회의에서 한 중 정상회담"
20140320,SBS,정준형,"박 대통령 ""규제 보신주의, 공무원 책임 묻겠다"""
20140320,SBS,SBS 뉴미디어부,"박 대통령 ""잠깐만요"" 지적에 장관들 '진땀'"
20140320,SBS,정준형,"박 대통령 ""규제 보신주의, 공무원 책임 묻겠다"""
20140320,SBS,정준형,"박 대통령 ""공무원 평가시스템 전면 손질...보신주의 척결"""
20140320,SBS,정준형,"박 대통령 ""공무원 평가시스템 전면 손질...보신주의 척결"""
20140320,SBS,김영아,"박 대통령, 시진핑 주석과 核정상회의서 별도회담"
20140320,SBS,김영아,"박 대통령, 시진핑 주석과 核정상회의서 별도회담"
20140320,매일경제,,"[속보] 박근혜 대통령, 다음주 네덜란드 헤이그서 한-중 정상회담"
20140320,매일경제,,박 대통령이 언급한 `의원입법` 뭐길래 도마 위에 
20140320,중앙일보,,[사진] 2006년 박 대통령이 다시 찾아
20140320,매일경제,,"박 대통령 ""규제개혁 성공여부 공무원에 달려있다"""
20140320,매일경제,,"박 대통령 ""규제개선 우수공무원 파격적 인센티브"""
20140320,매일경제,,"박 대통령 ""불필요한 규제와 꼭필요한 규제 균형있게 개혁"""
20140320,매일경제,,"박 대통령 ""좋은규제개선 나쁜규제근절이 규제합리화"""
20140320,매일경제,,"[속보] 박 대통령 ""의원 입법 통한 규제 양산 막아야"""
20140320,매일경제,,"[속보] 박 대통령 ""규제개선 실적 우수한 부처 파격적 인센티브"""
20140320,매일경제,,"[속보] 박 대통령 ""공인인증서, 국내 쇼핑몰 해외 진출 최대 걸림돌"""
20140320,매일경제,,"[속보] 박 대통령 ""나쁜 규제들 외국 투자자들 발목 잡고 있어"""
20140320,매일경제,,"[속보] '규제개혁회의' 박 대통령 모두발언 ""규제개혁이 곧 일자리 창출"""
20140320,매일경제,,"[속보] 박 대통령 ""일자리 많이 만들어내는 것이 최대의 과제"""
20140320,MBC,,"박 대통령 ""의원입법 규제 심의장치 마련해야"""
20140320,MBC,,"박 대통령, 드라마 인용...공인인증서 맹점 지적"
20140320,MBC,,"박 대통령 ""규제 개혁, 경제혁신 재도약 위한 핵심열쇠"""
20140320,파이낸셜뉴스,,"다음주 핵안보정상회의서 박 대통령, 시진핑과 회담"
20140320,MBC,,"박 대통령 ""잠깐만요""에 장관들 진땀...회의 분위기는?"
20140320,MBC,,"박 대통령 ""규제개혁, 우리 경제에 특단의 개혁조치"""
20140320,MBC,,"박 대통령 ""규제개혁 촉진하는 공직풍토 만들어야"""
20140320,MBC,,"박 대통령 ""규제개혁이 유일한 열쇠""...규제타파 의지 피력"
20140319,아주경제,최수연,"박근혜 대통령 독일 순방, 경제사절단 105명 선정"
20140319,아주경제,주진,"박근혜 대통령, 19일 일정 비우고 규제개혁 '끝장토론' 준비"
20140319,아주경제,최신형,"김한길 “박근혜 대통령, 막말 남탓정치 중단하라”"
20140319,아주경제,오세중,"일본 아베 총리 ""핵안보정상회의 때 박근혜 대통령과 회담 원해"""
20140319,아주경제,한준호,"아베 총리, 박근혜 대통령과 정상회담 원해"
20140319,아시아경제,박희준,"日紙""박대통령 한 미 일 정상회담 결심 보도"""
20140319,세계일보,박태훈,"김한길 ""새누리의 막말, 박 대통령의 남탓이 청산해야할 舊정치"""
20140319,중도일보,,박 대통령 “원자력 방호법 국회 통과안돼 유감”
20140319,매일경제,,박 대통령 주재 민관 규제개혁장관회의 내일 개최
20140319,무등일보,서울=김대원기자  zmd@chol.com,"전국 장애인시설 인권실태 박 대통령, 전수조사 지시"
